ANMOIS;APT;APT_NOM;APT_ZON;APT_PEQ;APT_PAX_dep;APT_PAX_arr;APT_PAX_tr;APT_FRP_dep;APT_FRP_arr;APT_NMVT_mxt;APT_NMVT_cgo;source_file
199803;LFRN;RENNES-ST-JACQUES;MT;32965;13886;13346;367;275,1;261,4;1473;87;ASP_APT_1998.csv
199803;LFRO;LANNION;MT;4480;2321;2124;0;3,5;0;110;0;ASP_APT_1998.csv
199803;LFRQ;QUIMPER-PLUGUFFAN;MT;10094;5093;4983;0;0,8;0,9;168;0;ASP_APT_1998.csv
199803;LFRS;NANTES-ATLANTIQUE;MT;122115;54132;57319;2282;401,6;436,6;3158;128;ASP_APT_1998.csv
199803;LFRT;ST-BRIEUC-ARMOR;MT;1053;568;485;0;0;0;135;0;ASP_APT_1998.csv
199803;LFRZ;ST-NAZAIRE-MONTOIR;MT;6916;36;45;2;446,3;237;19;44;ASP_APT_1998.csv
199803;LFSB;BALE-MULHOUSE;MT;271887;103078;108990;1984;3043,4;2740,1;6233;249;ASP_APT_1998.csv
199803;LFSD;DIJON-LONGVIC;MT;2359;1046;1184;69;6;0;225;0;ASP_APT_1998.csv
199803;LFSG;EPINAL-MIRECOURT;MT;1124;583;538;0;0;0,3;138;1;ASP_APT_1998.csv
199803;LFST;STRASBOURG-ENTZHEIM;MT;188797;88513;93513;283;344;304,8;3623;85;ASP_APT_1998.csv
199803;LFTH;TOULON-HYERES;MT;51693;26482;24877;19;15,7;15,8;871;0;ASP_APT_1998.csv
199803;LFTW;NIMES-GARONS;MT;23039;11869;10890;0;7,8;20,2;267;0;ASP_APT_1998.csv
199803;LFVP;ST-PIERRE-POINTE BLANCHE;OM;2583;1127;1218;0;2,4;21,4;115;0;ASP_APT_1998.csv
199803;NLWW;WALLIS-HIHIFO;OM;2252;703;692;619;4,6;19,2;72;0;ASP_APT_1998.csv
199803;NTAA;TAHITI FAA'A;OM;105456;47712;49395;905;210,4;534,1;3229;0;ASP_APT_1998.csv
199803;NTAR;RURUTU;OM;1874;705;563;509;3,1;6,5;60;0;ASP_APT_1998.csv
199803;NTAT;TUBUAI MATAURA;OM;1948;657;760;330;13,8;6,3;50;0;ASP_APT_1998.csv
199803;NTGC;TIKEHAU;OM;1151;412;369;161;13,9;7;42;0;ASP_APT_1998.csv
199803;NTGI;MANIHI;OM;1793;802;749;134;2,3;8,6;76;0;ASP_APT_1998.csv
199803;NTMD;NUKU HIVA;OM;2520;1191;1152;4;6,7;10,6;125;0;ASP_APT_1998.csv
199803;NTTB;BORA BORA;OM;15678;7418;7236;820;4,5;15,9;442;0;ASP_APT_1998.csv
199803;NTTE;TETIAROA;OM;1334;682;652;0;0;0;149;0;ASP_APT_1998.csv
199803;NTTG;RANGIROA;OM;7350;2852;2981;1259;10,6;15,2;337;0;ASP_APT_1998.csv
199803;NTTH;HUAHINE;OM;13471;3889;3649;5844;2,8;6,2;451;0;ASP_APT_1998.csv
199803;NTTM;MOOREA;OM;18528;9365;8699;461;0,1;0,2;1858;0;ASP_APT_1998.csv
199803;NTTO;HAO;OM;2332;900;914;387;4,2;9;132;0;ASP_APT_1998.csv
199803;NTTP;MAUPITI;OM;1083;541;483;0;1,5;4,5;48;0;ASP_APT_1998.csv
199803;NTTR;RAIATEA;OM;13620;5398;5516;2491;6,5;15,1;400;0;ASP_APT_1998.csv
199803;NWWE;ILE DES PINS;OM;6922;3323;3385;0;4,9;16,5;268;0;ASP_APT_1998.csv
199803;NWWL;LIFOU;OM;6045;2577;2767;357;6,3;28,2;252;0;ASP_APT_1998.csv
199803;NWWM;NOUMEA MAGENTA;OM;20025;9725;9301;0;80,4;19,5;907;0;ASP_APT_1998.csv
199803;NWWR;MARE;OM;3503;1524;1643;84;6;19,2;155;0;ASP_APT_1998.csv
199803;NWWV;OUVEA;OM;3471;1582;1616;95;2,6;15,2;158;0;ASP_APT_1998.csv
199803;NWWW;NOUMEA LA TONTOUTA;OM;28211;11399;12336;66;101,3;339,7;284;0;ASP_APT_1998.csv
199803;SOCA;CAYENNE-FELIX EBOUE;OM;36204;15702;13601;722;255;363;1065;117;ASP_APT_1998.csv
199803;SOOA;MARIPASOULA;OM;2077;870;904;0;0,5;29,9;230;52;ASP_APT_1998.csv
199803;SOOG;ST-GEORGES-DE-L'OYAPOCK;OM;3473;1595;1533;0;0,2;34,4;324;47;ASP_APT_1998.csv
199803;TFFF;MARTINIQUE-AIME CESAIRE;OM;163328;75950;66077;4082;782;940;2279;332;ASP_APT_1998.csv
199803;TFFG;ST-MARTIN-GRAND-CASE;OM;6805;3510;2960;76;2,9;22,9;1063;13;ASP_APT_1998.csv
199803;TFFJ;ST-BARTHELEMY;OM;20933;10558;9669;452;3,2;22,2;3353;0;ASP_APT_1998.csv
199803;TFFM;MARIE-GALANTE;OM;2303;1134;1166;0;0,1;0,2;170;0;ASP_APT_1998.csv
199803;TFFR;GUADELOUPE-MARYSE CONDE;OM;216613;94380;82449;15709;1407,1;1000,4;3107;189;ASP_APT_1998.csv
199803;TFFS;LES SAINTES-TERRE-DE-HAUT;OM;1305;715;590;0;0;0;220;0;ASP_APT_1998.csv
199803;ZZMT; AUTRES APT (MT);MT;11014;5293;5133;37;33,5;21,3;2008;71;ASP_APT_1998.csv
199803;ZZOM; AUTRES APT (OM);OM;15056;5942;5892;2195;32,1;70,9;1573;9;ASP_APT_1998.csv
199804;FMCZ;MAYOTTE-MARCEL HENRY;OM;9531;3859;4016;618;26,5;77,3;148;0;ASP_APT_1998.csv
199804;FMEE;LA REUNION-ROLAND GARROS;OM;135334;50064;50588;12035;643,6;1621,1;934;38;ASP_APT_1998.csv
199804;LFBA;AGEN-LA GARENNE;MT;2577;1298;1255;24;0;0;179;0;ASP_APT_1998.csv
199804;LFBD;BORDEAUX-MERIGNAC;MT;261059;122057;121850;4474;575,9;691,9;3848;217;ASP_APT_1998.csv
199804;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;1441;606;663;172;0;0;160;0;ASP_APT_1998.csv
199804;LFBH;LA ROCHELLE-ILE DE RE;MT;3984;1948;2036;0;0;0;253;0;ASP_APT_1998.csv
199804;LFBI;POITIERS-BIARD;MT;9375;2288;2380;687;190,8;211,2;453;44;ASP_APT_1998.csv
199804;LFBL;LIMOGES-BELLEGARDE;MT;14750;7171;6504;134;45,4;48,7;463;37;ASP_APT_1998.csv
199804;LFBO;TOULOUSE-BLAGNAC;MT;453056;204649;200917;9261;970,6;2852,3;5685;462;ASP_APT_1998.csv
199804;LFBP;PAU-PYRENEES;MT;56284;26929;26955;754;83,8;80,8;950;41;ASP_APT_1998.csv
199804;LFBT;TARBES-LOURDES-PYRENEES;MT;45741;21007;24684;0;0,3;4,7;489;0;ASP_APT_1998.csv
199804;LFBU;ANGOULEME-BRIE-CHAMPNIERS;MT;1358;716;605;37;0;0;98;0;ASP_APT_1998.csv
199804;LFBV;BRIVE-LA-ROCHE;MT;3136;1635;1501;0;0;0;132;0;ASP_APT_1998.csv
199804;LFBX;PERIGUEUX-BASSILLAC;MT;3454;1688;1762;4;0;0;164;0;ASP_APT_1998.csv
199804;LFBZ;BIARRITZ-PAYS-BASQUE;MT;59497;29090;29836;177;17,4;22;756;0;ASP_APT_1998.csv
199804;LFCK;CASTRES-MAZAMET;MT;1910;995;915;0;0;0;172;0;ASP_APT_1998.csv
199804;LFCR;RODEZ-AVEYRON;MT;7277;3438;3410;422;0,7;0;287;0;ASP_APT_1998.csv
199804;LFEC;OUESSANT;MT;1195;535;576;0;0,9;7,5;199;0;ASP_APT_1998.csv
199804;LFJL;METZ-NANCY-LORRAINE;MT;27602;13913;11692;431;64,5;92,1;759;70;ASP_APT_1998.csv
199804;LFKB;BASTIA-PORETTA;MT;72414;31129;33034;1525;129,4;543,2;1066;154;ASP_APT_1998.csv
199804;LFKC;CALVI-STE-CATHERINE;MT;16300;7414;8719;105;0;6,2;330;0;ASP_APT_1998.csv
199804;LFKF;FIGARI-SUD-CORSE;MT;17050;8007;9038;5;0;0;345;0;ASP_APT_1998.csv
199804;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;77505;35628;38344;137;40,5;299,1;1096;139;ASP_APT_1998.csv
199804;LFLB;CHAMBERY-AIX-LES-BAINS;MT;5994;3477;2511;4;0,1;0,1;222;0;ASP_APT_1998.csv
199804;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;68993;31386;30878;5086;60,7;103,6;2526;39;ASP_APT_1998.csv
199804;LFLL;LYON-ST-EXUPERY;MT;510930;241287;229133;8279;1524,2;1698,9;8031;818;ASP_APT_1998.csv
199804;LFLP;ANNECY-MEYTHET;MT;7251;3609;3634;3;0,5;0;268;2;ASP_APT_1998.csv
199804;LFLS;GRENOBLE-ALPES-ISERE;MT;25984;13407;12380;53;8,1;6,3;367;2;ASP_APT_1998.csv
199804;LFLW;AURILLAC;MT;1259;645;614;0;0;0;106;0;ASP_APT_1998.csv
199804;LFLX;CHATEAUROUX-DEOLS;MT;2075;213;314;0;154,7;0,2;29;0;ASP_APT_1998.csv
199804;LFMH;ST-ETIENNE-LOIRE;MT;13175;6519;6627;0;1,6;1,2;1075;0;ASP_APT_1998.csv
199804;LFMK;CARCASSONNE-SALVAZA;MT;2240;1163;1077;0;0;0;142;0;ASP_APT_1998.csv
199804;LFML;MARSEILLE-PROVENCE;MT;551671;247179;250589;11968;1933,9;2259,6;6716;555;ASP_APT_1998.csv
199804;LFMN;NICE-COTE D'AZUR;MT;730430;348400;355180;4664;1331,1;887,6;15551;176;ASP_APT_1998.csv
199804;LFMP;PERPIGNAN-RIVESALTES;MT;42613;21197;20875;223;24,3;7,4;554;0;ASP_APT_1998.csv
199804;LFMT;MONTPELLIER-MEDITERRANEE;MT;146193;67593;67983;712;455,7;534,9;1983;148;ASP_APT_1998.csv
199804;LFMU;BEZIERS-VIAS;MT;6143;3080;3052;0;0,7;0,5;173;0;ASP_APT_1998.csv
199804;LFMV;AVIGNON-CAUMONT;MT;10853;5268;5352;0;13,5;9,8;318;0;ASP_APT_1998.csv
199804;LFOB;BEAUVAIS-TILLE;MT;22516;11564;10840;42;0,7;6,3;258;0;ASP_APT_1998.csv
199804;LFOH;LE HAVRE-OCTEVILLE;MT;9304;3951;3330;2023;0,1;0;644;0;ASP_APT_1998.csv
199804;LFOP;ROUEN-VALLEE DE SEINE;MT;2896;1503;1390;0;0,1;0,1;335;0;ASP_APT_1998.csv
199804;LFOT;TOURS-VAL DE LOIRE;MT;1480;593;808;74;0,4;0,2;104;3;ASP_APT_1998.csv
199804;LFPG;PARIS-CHARLES DE GAULLE;MT;4386786;1712589;1714871;10500;50015,4;44867,2;33149;2508;ASP_APT_1998.csv
199804;LFPO;PARIS-ORLY;MT;2481715;1133100;1113599;1420;12666;10693,6;20655;129;ASP_APT_1998.csv
199804;LFQQ;LILLE-LESQUIN;MT;77985;39696;38050;12;4,6;18,1;1708;17;ASP_APT_1998.csv
199804;LFRB;BREST-BRETAGNE;MT;63928;31714;30425;277;66,8;84,3;1275;42;ASP_APT_1998.csv
199804;LFRC;CHERBOURG-MAUPERTUS;MT;1543;781;762;0;0;0;122;1;ASP_APT_1998.csv
199804;LFRD;DINARD-PLEURTUIT-ST-MALO;MT;2882;1411;1370;93;0,8;0;268;0;ASP_APT_1998.csv
199804;LFRG;DEAUVILLE-NORMANDIE;MT;1875;1066;743;66;0;0;61;0;ASP_APT_1998.csv
199804;LFRH;LORIENT-LANN-BIHOUE;MT;17947;9052;8816;0;1,7;6,2;435;0;ASP_APT_1998.csv
199804;LFRK;CAEN-CARPIQUET;MT;8695;3997;3701;994;0,2;0,1;486;2;ASP_APT_1998.csv
199804;LFRM;LE MANS-ARNAGE;MT;1487;817;670;0;0;0;86;2;ASP_APT_1998.csv
199804;LFRN;RENNES-ST-JACQUES;MT;34356;14740;14684;1032;185,8;204,2;1508;82;ASP_APT_1998.csv
199804;LFRO;LANNION;MT;4666;2279;2336;0;1,8;3,3;111;3;ASP_APT_1998.csv
199804;LFRQ;QUIMPER-PLUGUFFAN;MT;13781;6653;6902;207;0,9;1,1;225;0;ASP_APT_1998.csv
199804;LFRS;NANTES-ATLANTIQUE;MT;159046;74403;75809;2167;315,9;350,9;3274;111;ASP_APT_1998.csv
199804;LFRT;ST-BRIEUC-ARMOR;MT;1688;927;761;0;0;0;149;0;ASP_APT_1998.csv
199804;LFRZ;ST-NAZAIRE-MONTOIR;MT;8453;106;356;4;484,8;313,9;32;46;ASP_APT_1998.csv
199804;LFSB;BALE-MULHOUSE;MT;312111;128111;125444;2086;2885,2;2761,8;6523;212;ASP_APT_1998.csv
199804;LFSD;DIJON-LONGVIC;MT;3225;1590;1619;16;0;0;241;0;ASP_APT_1998.csv
199804;LFSG;EPINAL-MIRECOURT;MT;1058;497;497;0;0;6,4;159;14;ASP_APT_1998.csv
199804;LFST;STRASBOURG-ENTZHEIM;MT;197082;95780;95251;736;267,1;264,4;3719;82;ASP_APT_1998.csv
199804;LFTH;TOULON-HYERES;MT;57101;27659;29037;0;15,1;25,4;889;0;ASP_APT_1998.csv
199804;LFTW;NIMES-GARONS;MT;24996;12312;12351;0;7,5;25,7;269;0;ASP_APT_1998.csv
199804;LFVM;MIQUELON;OM;1040;479;561;0;0;0;101;0;ASP_APT_1998.csv
199804;LFVP;ST-PIERRE-POINTE BLANCHE;OM;3339;1730;1380;0;2,3;20,6;220;0;ASP_APT_1998.csv
199804;NLWW;WALLIS-HIHIFO;OM;2326;828;811;407;4,4;23,7;85;1;ASP_APT_1998.csv
199804;NTAA;TAHITI FAA'A;OM;98861;44398;44646;1265;240;615,2;3182;0;ASP_APT_1998.csv
199804;NTAR;RURUTU;OM;1364;461;473;348;2,9;5,2;36;0;ASP_APT_1998.csv
199804;NTAT;TUBUAI MATAURA;OM;1420;489;537;219;12,2;5,3;38;0;ASP_APT_1998.csv
199804;NTGI;MANIHI;OM;1508;599;668;110;2,9;10,3;66;0;ASP_APT_1998.csv
199804;NTMD;NUKU HIVA;OM;2152;962;1021;4;5,5;11;108;0;ASP_APT_1998.csv
199804;NTTB;BORA BORA;OM;15600;7316;7333;676;3,9;23,7;448;0;ASP_APT_1998.csv
199804;NTTE;TETIAROA;OM;1164;570;594;0;0;0;155;0;ASP_APT_1998.csv
199804;NTTG;RANGIROA;OM;5883;2132;2289;1242;8,7;13,3;266;0;ASP_APT_1998.csv
199804;NTTH;HUAHINE;OM;13188;3784;3782;5515;2,5;8,3;446;0;ASP_APT_1998.csv
199804;NTTM;MOOREA;OM;18867;9359;8981;521;0,4;0,3;1856;0;ASP_APT_1998.csv
199804;NTTO;HAO;OM;1710;609;771;247;2,5;5,8;97;0;ASP_APT_1998.csv
199804;NTTR;RAIATEA;OM;13035;5252;5222;2272;7,6;21,4;418;0;ASP_APT_1998.csv
199804;NWWE;ILE DES PINS;OM;7820;3823;3741;0;4,1;21,5;266;0;ASP_APT_1998.csv
199804;NWWL;LIFOU;OM;8210;3703;3682;448;7,2;30,5;345;0;ASP_APT_1998.csv
199804;NWWM;NOUMEA MAGENTA;OM;23251;11044;11140;0;83,8;22,9;962;0;ASP_APT_1998.csv
199804;NWWR;MARE;OM;3970;1786;1803;114;9,6;17,1;153;0;ASP_APT_1998.csv
199804;NWWV;OUVEA;OM;4066;1885;1863;150;3,2;13,6;172;0;ASP_APT_1998.csv
199804;NWWW;NOUMEA LA TONTOUTA;OM;28792;12214;12152;55;117,3;319,8;262;0;ASP_APT_1998.csv
199804;SOCA;CAYENNE-FELIX EBOUE;OM;41890;17371;16884;753;279,2;409;958;155;ASP_APT_1998.csv
199804;SOOA;MARIPASOULA;OM;1968;853;827;0;0,7;28,2;178;56;ASP_APT_1998.csv
199804;SOOG;ST-GEORGES-DE-L'OYAPOCK;OM;2923;1205;1282;0;0;43,6;229;82;ASP_APT_1998.csv
199804;TFFF;MARTINIQUE-AIME CESAIRE;OM;167882;73341;72686;2520;878,4;1055,2;2504;279;ASP_APT_1998.csv
199804;TFFG;ST-MARTIN-GRAND-CASE;OM;7847;3974;3487;98;8,4;20,5;1139;4;ASP_APT_1998.csv
199804;TFFJ;ST-BARTHELEMY;OM;19690;9572;9481;342;5,6;23,9;2891;0;ASP_APT_1998.csv
199804;TFFM;MARIE-GALANTE;OM;2364;1162;1200;0;0,1;0,1;168;0;ASP_APT_1998.csv
199804;TFFR;GUADELOUPE-MARYSE CONDE;OM;209339;89450;86010;12838;1156,8;947,3;3390;203;ASP_APT_1998.csv
199804;ZZMT; AUTRES APT (MT);MT;7342;3579;3357;3;22,4;18;1933;94;ASP_APT_1998.csv
199804;ZZOM; AUTRES APT (OM);OM;13339;5225;5283;1790;37,3;66,8;1596;5;ASP_APT_1998.csv
199805;FMCZ;MAYOTTE-MARCEL HENRY;OM;6783;2831;2768;487;9,8;59,9;112;8;ASP_APT_1998.csv
199805;FMEE;LA REUNION-ROLAND GARROS;OM;134622;56909;47969;9107;583,2;1480,5;1068;28;ASP_APT_1998.csv
199805;LFBA;AGEN-LA GARENNE;MT;2227;1016;1207;4;0;0;143;0;ASP_APT_1998.csv
199805;LFBD;BORDEAUX-MERIGNAC;MT;250741;114881;118763;5851;506,2;618,5;3852;179;ASP_APT_1998.csv
199805;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;1644;741;744;159;0;0;192;0;ASP_APT_1998.csv
199805;LFBH;LA ROCHELLE-ILE DE RE;MT;4229;2180;2049;0;0;0;249;0;ASP_APT_1998.csv
199805;LFBI;POITIERS-BIARD;MT;8615;1922;1889;622;202;216,2;389;32;ASP_APT_1998.csv
199805;LFBL;LIMOGES-BELLEGARDE;MT;13178;5974;5884;270;54,8;50,2;442;28;ASP_APT_1998.csv
199805;LFBO;TOULOUSE-BLAGNAC;MT;427530;190102;193848;9745;853,1;2530,4;5502;408;ASP_APT_1998.csv
199805;LFBP;PAU-PYRENEES;MT;52122;24732;24746;1263;71,2;66,9;917;32;ASP_APT_1998.csv
199805;LFBT;TARBES-LOURDES-PYRENEES;MT;87134;43049;43923;142;0,1;1,9;851;0;ASP_APT_1998.csv
199805;LFBU;ANGOULEME-BRIE-CHAMPNIERS;MT;1157;568;486;103;0;0;78;0;ASP_APT_1998.csv
199805;LFBV;BRIVE-LA-ROCHE;MT;2715;1371;1344;0;0;0;98;0;ASP_APT_1998.csv
199805;LFBX;PERIGUEUX-BASSILLAC;MT;2838;1411;1404;23;0;0;173;0;ASP_APT_1998.csv
199805;LFBZ;BIARRITZ-PAYS-BASQUE;MT;54068;26025;27607;9;16,4;26,2;747;0;ASP_APT_1998.csv
199805;LFCK;CASTRES-MAZAMET;MT;1599;832;767;0;0;0;147;0;ASP_APT_1998.csv
199805;LFCR;RODEZ-AVEYRON;MT;6910;3238;3365;301;0,6;0;272;0;ASP_APT_1998.csv
199805;LFGJ;DOLE-TAVAUX;MT;2074;1117;838;0;4;7,9;35;30;ASP_APT_1998.csv
199805;LFJL;METZ-NANCY-LORRAINE;MT;26560;12340;11570;597;73,5;131,8;722;59;ASP_APT_1998.csv
199805;LFKB;BASTIA-PORETTA;MT;74884;32300;35605;704;126,3;501,2;1146;146;ASP_APT_1998.csv
199805;LFKC;CALVI-STE-CATHERINE;MT;21437;9644;11473;255;0,2;6,3;477;0;ASP_APT_1998.csv
199805;LFKF;FIGARI-SUD-CORSE;MT;22873;10723;12017;133;0;0;414;0;ASP_APT_1998.csv
199805;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;104205;48501;52138;207;32,8;303,1;1349;135;ASP_APT_1998.csv
199805;LFLB;CHAMBERY-AIX-LES-BAINS;MT;1889;906;976;3;0,2;0,2;135;0;ASP_APT_1998.csv
199805;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;62840;27778;28468;4304;141,1;88;2266;22;ASP_APT_1998.csv
199805;LFLL;LYON-ST-EXUPERY;MT;455346;208388;209444;7506;1500,7;1500,1;7826;727;ASP_APT_1998.csv
199805;LFLP;ANNECY-MEYTHET;MT;6021;2937;3003;51;3;0;254;0;ASP_APT_1998.csv
199805;LFLS;GRENOBLE-ALPES-ISERE;MT;16568;7820;8657;0;6;3,1;254;1;ASP_APT_1998.csv
199805;LFLW;AURILLAC;MT;1137;569;568;0;0;0;96;0;ASP_APT_1998.csv
199805;LFLX;CHATEAUROUX-DEOLS;MT;1060;278;299;0;43,4;4,9;22;0;ASP_APT_1998.csv
199805;LFMD;CANNES-MANDELIEU;MT;1676;865;811;0;0;0;265;0;ASP_APT_1998.csv
199805;LFMH;ST-ETIENNE-LOIRE;MT;14389;7245;7115;0;1,6;1,3;1002;0;ASP_APT_1998.csv
199805;LFMK;CARCASSONNE-SALVAZA;MT;2121;1024;1051;46;0;0,1;134;0;ASP_APT_1998.csv
199805;LFML;MARSEILLE-PROVENCE;MT;517340;227995;236675;12556;1828,3;2183,1;6703;492;ASP_APT_1998.csv
199805;LFMN;NICE-COTE D'AZUR;MT;776198;365344;380883;7297;1385,9;881,6;18898;147;ASP_APT_1998.csv
199805;LFMP;PERPIGNAN-RIVESALTES;MT;41400;20103;21038;0;18,3;7,6;566;0;ASP_APT_1998.csv
199805;LFMT;MONTPELLIER-MEDITERRANEE;MT;135161;61079;63224;759;447,1;562,8;1990;136;ASP_APT_1998.csv
199805;LFMU;BEZIERS-VIAS;MT;6335;3060;3253;0;1,3;0,9;180;0;ASP_APT_1998.csv
199805;LFMV;AVIGNON-CAUMONT;MT;10387;4909;5188;0;14,2;14,8;305;0;ASP_APT_1998.csv
199805;LFOB;BEAUVAIS-TILLE;MT;22703;10446;11179;809;8,6;18,4;280;0;ASP_APT_1998.csv
199805;LFOH;LE HAVRE-OCTEVILLE;MT;8223;2920;2892;1667;0,1;74,4;574;0;ASP_APT_1998.csv
199805;LFOP;ROUEN-VALLEE DE SEINE;MT;3080;1565;1507;0;0,5;0,3;299;0;ASP_APT_1998.csv
199805;LFOT;TOURS-VAL DE LOIRE;MT;1240;628;590;2;0,5;1,5;101;0;ASP_APT_1998.csv
199805;LFPG;PARIS-CHARLES DE GAULLE;MT;4373295;1702882;1716122;12757;50839,9;43313,5;33970;2343;ASP_APT_1998.csv
199805;LFPO;PARIS-ORLY;MT;2285850;1034856;1042701;1938;12294,5;8341;20135;121;ASP_APT_1998.csv
199805;LFQQ;LILLE-LESQUIN;MT;79933;40632;39145;70;3,2;5,4;1585;6;ASP_APT_1998.csv
199805;LFRB;BREST-BRETAGNE;MT;55158;26669;26782;169;72,9;80,8;1189;30;ASP_APT_1998.csv
199805;LFRC;CHERBOURG-MAUPERTUS;MT;1790;949;841;0;0;0;119;0;ASP_APT_1998.csv
199805;LFRD;DINARD-PLEURTUIT-ST-MALO;MT;2539;1290;1221;10;1,8;0;291;0;ASP_APT_1998.csv
199805;LFRG;DEAUVILLE-NORMANDIE;MT;5388;2592;2514;172;5,5;5,5;108;4;ASP_APT_1998.csv
199805;LFRH;LORIENT-LANN-BIHOUE;MT;14783;7150;7564;0;0,6;6,3;433;0;ASP_APT_1998.csv
199805;LFRK;CAEN-CARPIQUET;MT;7979;3551;3645;771;1;0,2;423;7;ASP_APT_1998.csv
199805;LFRN;RENNES-ST-JACQUES;MT;32013;13325;13664;843;201,2;216,9;1336;67;ASP_APT_1998.csv
199805;LFRO;LANNION;MT;3397;1743;1623;0;1,9;1,2;83;0;ASP_APT_1998.csv
199805;LFRQ;QUIMPER-PLUGUFFAN;MT;13205;6491;6689;2;1;1,3;228;0;ASP_APT_1998.csv
199805;LFRS;NANTES-ATLANTIQUE;MT;182809;82314;89724;3828;357,8;336,5;3345;102;ASP_APT_1998.csv
199805;LFRT;ST-BRIEUC-ARMOR;MT;1328;697;629;0;0;0,1;127;0;ASP_APT_1998.csv
199805;LFRZ;ST-NAZAIRE-MONTOIR;MT;7002;49;49;3;431,4;258,6;9;38;ASP_APT_1998.csv
199805;LFSB;BALE-MULHOUSE;MT;323755;134353;126651;2820;3316,3;2676,8;6844;233;ASP_APT_1998.csv
199805;LFSD;DIJON-LONGVIC;MT;3422;1761;1619;42;0,1;0;208;0;ASP_APT_1998.csv
199805;LFSG;EPINAL-MIRECOURT;MT;1162;591;569;2;0;0;146;0;ASP_APT_1998.csv
199805;LFST;STRASBOURG-ENTZHEIM;MT;187986;91802;89929;845;282,2;258,8;3593;68;ASP_APT_1998.csv
199805;LFTG;CANNES;MT;1475;768;707;0;0;0;829;0;ASP_APT_1998.csv
199805;LFTH;TOULON-HYERES;MT;57517;27796;29349;39;12;21,3;942;2;ASP_APT_1998.csv
199805;LFTW;NIMES-GARONS;MT;20895;9867;10440;354;5,7;17,7;247;0;ASP_APT_1998.csv
199805;LFVP;ST-PIERRE-POINTE BLANCHE;OM;3326;1388;1692;0;2,5;22,1;244;0;ASP_APT_1998.csv
199805;NLWW;WALLIS-HIHIFO;OM;2579;970;784;617;4,2;16,5;108;0;ASP_APT_1998.csv
199805;NTAA;TAHITI FAA'A;OM;112324;50783;51005;1199;247,9;685,7;3408;0;ASP_APT_1998.csv
199805;NTAR;RURUTU;OM;1332;488;510;244;3,3;5,7;42;0;ASP_APT_1998.csv
199805;NTAT;TUBUAI MATAURA;OM;1595;559;532;265;16,7;7,2;44;0;ASP_APT_1998.csv
199805;NTGC;TIKEHAU;OM;1243;396;457;145;16,7;7,8;42;0;ASP_APT_1998.csv
199805;NTGI;MANIHI;OM;1893;838;852;83;2,9;9,1;72;0;ASP_APT_1998.csv
199805;NTMD;NUKU HIVA;OM;2495;1233;1092;1;7,5;9,4;116;0;ASP_APT_1998.csv
199805;NTTB;BORA BORA;OM;18011;8586;8403;764;4,2;21,6;464;0;ASP_APT_1998.csv
199805;NTTE;TETIAROA;OM;1527;758;769;0;0;0;166;0;ASP_APT_1998.csv
199805;NTTG;RANGIROA;OM;7572;2862;2881;1553;9,6;18;294;0;ASP_APT_1998.csv
199805;NTTH;HUAHINE;OM;14646;4438;4231;5843;2,9;10,5;448;0;ASP_APT_1998.csv
199805;NTTM;MOOREA;OM;21485;10532;10376;572;0,2;0,3;2021;0;ASP_APT_1998.csv
199805;NTTO;HAO;OM;1676;696;573;316;2,9;6,2;85;0;ASP_APT_1998.csv
199805;NTTR;RAIATEA;OM;14267;5617;5561;2815;7;20,4;422;0;ASP_APT_1998.csv
199805;NWWE;ILE DES PINS;OM;6536;3111;3231;0;3,2;16,3;260;0;ASP_APT_1998.csv
199805;NWWL;LIFOU;OM;7247;3117;3267;482;7,2;30,9;334;0;ASP_APT_1998.csv
199805;NWWM;NOUMEA MAGENTA;OM;21001;10217;9797;0;78,9;19,9;1010;0;ASP_APT_1998.csv
199805;NWWR;MARE;OM;3954;1773;1844;79;8,2;17,5;185;0;ASP_APT_1998.csv
199805;NWWV;OUVEA;OM;3972;1791;1863;135;3;15,2;190;0;ASP_APT_1998.csv
199805;NWWW;NOUMEA LA TONTOUTA;OM;29909;13792;11120;28;133,2;363,7;294;0;ASP_APT_1998.csv
199805;SOCA;CAYENNE-FELIX EBOUE;OM;33257;14144;12907;684;189,5;362,7;964;102;ASP_APT_1998.csv
199805;SOOA;MARIPASOULA;OM;1503;632;663;0;0;20,8;161;35;ASP_APT_1998.csv
199805;SOOG;ST-GEORGES-DE-L'OYAPOCK;OM;2441;1039;1129;0;1,2;26,1;209;44;ASP_APT_1998.csv
199805;TFFF;MARTINIQUE-AIME CESAIRE;OM;124986;58528;52002;2086;420,2;816,8;2305;290;ASP_APT_1998.csv
199805;TFFG;ST-MARTIN-GRAND-CASE;OM;9747;4761;4658;107;3,6;18,6;1098;9;ASP_APT_1998.csv
199805;TFFJ;ST-BARTHELEMY;OM;15306;7752;6971;332;2,3;22,8;2289;0;ASP_APT_1998.csv
199805;TFFM;MARIE-GALANTE;OM;1878;916;959;0;0,1;0,2;158;0;ASP_APT_1998.csv
