ANMOIS;CIE;CIE_NOM;CIE_NAT;CIE_PAYS;CIE_PAX;CIE_FRP;CIE_PEQ;CIE_PKT;CIE_TKT;CIE_PEQKT;CIE_VOL;source_file;ANNEE;MOIS
201803;AFR;AIR FRANCE;F;FRANCE;3575431;47896,8;4054399;11,561;0,347;15,031;24778;ASP_CIE_2018.csv;2018;3
201803;AIC;AIR INDIA;E;INDE;13652;658,5;20237;0,09;0,0043;0,133;62;ASP_CIE_2018.csv;2018;3
201803;AMC;AIR MALTA;E;MALTE;15564;30,8;15872;0,027;0,0001;0,028;111;ASP_CIE_2018.csv;2018;3
201803;AMX;AEROMEXICO;E;MEXIQUE;14108;739,2;21500;0,13;0,0068;0,198;62;ASP_CIE_2018.csv;2018;3
201803;ANA;ANA ALL NIPPON AIRWAYS;E;JAPON;11289;1782,2;29111;0,11;0,0173;0,283;62;ASP_CIE_2018.csv;2018;3
201803;ANE;AIR NOSTRUM;E;ESPAGNE;46082;1,2;46094;0,035;0;0,035;761;ASP_CIE_2018.csv;2018;3
201803;ASL;AIR SERBIA;E;SERBIE;11208;57,6;11784;0,016;0,0001;0,017;108;ASP_CIE_2018.csv;2018;3
201803;AUA;AUSTRIAN AIRLINES;E;AUTRICHE;46248;89,5;47143;0,044;0,0001;0,045;470;ASP_CIE_2018.csv;2018;3
201803;AUI;UKRAINE INTL AIRLINES;E;UKRAINE;15601;92;16521;0,032;0,0002;0,034;109;ASP_CIE_2018.csv;2018;3
201803;AWC;TITAN AIRWAYS;E;ROYAUME-UNI;14796;8;14876;0,012;0;0,012;92;ASP_CIE_2018.csv;2018;3
201803;AZA;ALITALIA;E;ITALIE;95846;51,1;96357;0,112;0,0001;0,113;901;ASP_CIE_2018.csv;2018;3
201803;BAW;BRITISH AIRWAYS;E;ROYAUME-UNI;209733;326;212993;0,156;0,0001;0,157;1774;ASP_CIE_2018.csv;2018;3
201803;BCS;EAT/EUROPEAN AIR TRANSP;E;ALLEMAGNE;0;12374,2;123742;0;0,0106;0,106;682;ASP_CIE_2018.csv;2018;3
201803;BEE;FLYBE;E;ROYAUME-UNI;71374;2,9;71403;0,045;0;0,045;1019;ASP_CIE_2018.csv;2018;3
201803;BEL;BRUSSELS AIRLINES;E;BELGIQUE;93512;19,5;93707;0,061;0;0,061;993;ASP_CIE_2018.csv;2018;3
201803;BGA;AIRBUS TRANSPORT INTL;F;FRANCE;0;5082,3;50823;0;0,0045;0,045;277;ASP_CIE_2018.csv;2018;3
201803;BMS;BLUE AIR;E;ROUMANIE;18877;0;18877;0,033;0;0,033;146;ASP_CIE_2018.csv;2018;3
201803;BOS_EX;OPENSKIES;F;FRANCE;10371;68,5;11056;0,061;0,0004;0,065;87;ASP_CIE_2018.csv;2018;3
201803;BTI;AIR BALTIC;E;LETTONIE;15832;85,8;16690;0,027;0,0001;0,028;156;ASP_CIE_2018.csv;2018;3
201803;CCA;AIR CHINA INTL;E;CHINE;39965;3739,8;77363;0,337;0,0313;0,65;172;ASP_CIE_2018.csv;2018;3
201803;CCM;AIR CORSICA;F;FRANCE;130293;196,8;132261;0,074;0,0001;0,075;1499;ASP_CIE_2018.csv;2018;3
201803;CES;CHINA EASTERN AIRLINES;E;CHINE;33804;4378;77584;0,311;0,0406;0,717;140;ASP_CIE_2018.csv;2018;3
201803;CFE;BA CITYFLYER;E;ROYAUME-UNI;16589;3,2;16621;0,012;0;0,012;261;ASP_CIE_2018.csv;2018;3
201803;CPA;CATHAY PACIFIC;E;HONG KONG (CHINE);23945;4051,7;64462;0,23;0,0388;0,618;106;ASP_CIE_2018.csv;2018;3
201803;CRL;CORSAIR;F;FRANCE;118290;2341;141700;0,773;0,0151;0,924;364;ASP_CIE_2018.csv;2018;3
201803;CSA;CSA CZECH AIRLINES;E;TCHEQUIE;26063;38,8;26451;0,022;0;0,022;235;ASP_CIE_2018.csv;2018;3
201803;CSN;CHINA SOUTHERN AIRLINES;E;CHINE;12372;1738,8;29760;0,117;0,0165;0,282;62;ASP_CIE_2018.csv;2018;3
201803;DAH;AIR ALGERIE;E;ALGERIE;215219;1965,9;234878;0,259;0,0027;0,286;1874;ASP_CIE_2018.csv;2018;3
201803;DAL;DELTA AIR LINES;E;ETATS-UNIS;138667;6854,5;207212;0,94;0,0464;1,404;672;ASP_CIE_2018.csv;2018;3
201803;DLH;LUFTHANSA;E;ALLEMAGNE;287189;1308,3;300272;0,196;0,0007;0,203;3000;ASP_CIE_2018.csv;2018;3
201803;EIN;AER LINGUS;E;IRLANDE;66262;75,3;67015;0,06;0,0001;0,061;444;ASP_CIE_2018.csv;2018;3
201803;EJU;EASYJET EUROPE;E;AUTRICHE;378125;0;378125;0,335;0;0,335;2489;ASP_CIE_2018.csv;2018;3
201803;ELY;EL AL;E;ISRAEL;39852;923,1;49083;0,127;0,003;0,157;226;ASP_CIE_2018.csv;2018;3
201803;ENT;ENTER AIR;E;POLOGNE;14957;0,9;14966;0,023;0;0,023;100;ASP_CIE_2018.csv;2018;3
201803;ETD;ETIHAD AIRWAYS;E;EMIRATS ARABES UNIS;39593;4103,9;80632;0,208;0,0216;0,424;138;ASP_CIE_2018.csv;2018;3
201803;ETH;ETHIOPIAN AIRLINES;E;ETHIOPIE;15030;430;19330;0,084;0,0024;0,108;63;ASP_CIE_2018.csv;2018;3
201803;EVA;EVA AIR;E;TAIWAN;17518;2075,9;38277;0,172;0,0203;0,375;62;ASP_CIE_2018.csv;2018;3
201803;EWG;EUROWINGS;E;ALLEMAGNE;67665;0;67665;0,045;0;0,045;814;ASP_CIE_2018.csv;2018;3
201803;EXS;JET2.COM;E;ROYAUME-UNI;24625;3;24655;0,025;0;0,025;171;ASP_CIE_2018.csv;2018;3
201803;EZS;EASYJET SWITZERLAND;E;SUISSE;322138;0;322138;0,311;0;0,311;2141;ASP_CIE_2018.csv;2018;3
201803;EZY;EASYJET R-U;E;ROYAUME-UNI;1115261;1,6;1115277;0,953;0;0,953;7410;ASP_CIE_2018.csv;2018;3
201803;FBU;FRENCH BEE;F;FRANCE;20632;657,7;27209;0,188;0,0062;0,25;62;ASP_CIE_2018.csv;2018;3
201803;FDX;FEDEX EXPRESS;E;ETATS-UNIS;0;38541,7;385417;0;0,134;1,34;1078;ASP_CIE_2018.csv;2018;3
201803;FIN;FINNAIR;E;FINLANDE;39273;199,1;41264;0,075;0,0004;0,079;324;ASP_CIE_2018.csv;2018;3
201803;FPO;ASL AIRLINES FRANCE;F;FRANCE;10888;4001,7;50905;0,021;0,0024;0,045;436;ASP_CIE_2018.csv;2018;3
201803;FWI;AIR CARAIBES;F;FRANCE (OM);145759;1693,8;162697;0,82;0,0114;0,934;1011;ASP_CIE_2018.csv;2018;3
201803;GMI;GERMANIA;E;ALLEMAGNE;15883;6,4;15947;0,019;0;0,019;137;ASP_CIE_2018.csv;2018;3
201803;GUY;CAIRE - AIR GUYANE EXPRESS;F;FRANCE (OM);27843;100,6;28849;0,007;0;0,007;1579;ASP_CIE_2018.csv;2018;3
201803;HOP;AIR FRANCE HOP!;F;FRANCE;377800;0,2;377802;0,214;0;0,214;6447;ASP_CIE_2018.csv;2018;3
201803;HVN;VIETNAM AIRLINES;E;VIETNAM;24993;1791;42903;0,236;0,0169;0,405;89;ASP_CIE_2018.csv;2018;3
201803;IBE;IBERIA;E;ESPAGNE;55996;18,6;56182;0,059;0;0,059;374;ASP_CIE_2018.csv;2018;3
201803;IBK;NORWEGIAN AIR INTERNATIONAL;E;IRLANDE;56823;52,7;57350;0,104;0,0001;0,105;369;ASP_CIE_2018.csv;2018;3
201803;IBS;IBERIA EXPRESS;E;ESPAGNE;46500;25,7;46757;0,042;0;0,042;362;ASP_CIE_2018.csv;2018;3
201803;ICE;ICELANDAIR;E;ISLANDE;17242;39,1;17633;0,039;0,0001;0,04;116;ASP_CIE_2018.csv;2018;3
201803;JAF;TUIFLY BELGIUM;E;BELGIQUE;72570;49,7;73067;0,154;0,0001;0,155;575;ASP_CIE_2018.csv;2018;3
201803;JAI;JET AIRWAYS INDIA;E;INDE;23358;3144;54798;0,173;0,0229;0,402;107;ASP_CIE_2018.csv;2018;3
201803;JAL;JAPAN AIRLINES;E;JAPON;13433;1098;24413;0,131;0,0107;0,238;62;ASP_CIE_2018.csv;2018;3
201803;JON;JOON;F;FRANCE;177038;312,5;180163;0,195;0,0007;0,202;1163;ASP_CIE_2018.csv;2018;3
201803;KAL;KOREAN AIR;E;COREE DU SUD;20736;2060,3;41339;0,185;0,0184;0,369;93;ASP_CIE_2018.csv;2018;3
201803;KKK;ATLASJET AIRLINES;E;TURQUIE;9769;53;10299;0,022;0,0001;0,023;62;ASP_CIE_2018.csv;2018;3
201803;KLC;KLM/CITYHOPPER;E;PAYS-BAS;36085;2,2;36107;0,032;0;0,032;412;ASP_CIE_2018.csv;2018;3
201803;KLM;KLM;E;PAYS-BAS;121696;164,5;123341;0,078;0,0001;0,079;975;ASP_CIE_2018.csv;2018;3
201803;KQA;KENYA AIRWAYS;E;KENYA;10952;547,9;16431;0,061;0,0036;0,097;80;ASP_CIE_2018.csv;2018;3
201803;LBT;NOUVELAIR;E;TUNISIE;39056;6;39116;0,056;0;0,056;263;ASP_CIE_2018.csv;2018;3
201803;LGL;LUXAIR;E;LUXEMBOURG;13891;0;13891;0,006;0;0,006;249;ASP_CIE_2018.csv;2018;3
201803;LOT;LOT POLISH AIRLINES;E;POLOGNE;24156;142,7;25583;0,033;0,0002;0,035;244;ASP_CIE_2018.csv;2018;3
201803;MAC;AIR ARABIA MAROC;E;MAROC;44856;6,6;44922;0,072;0;0,072;354;ASP_CIE_2018.csv;2018;3
201803;MAU;AIR MAURITIUS;E;MAURICE;46237;1296,2;59199;0,187;0,0091;0,278;367;ASP_CIE_2018.csv;2018;3
201803;MEA;MIDDLE EAST AIRLINES;E;LIBAN;27081;592,9;33010;0,086;0,0019;0,105;124;ASP_CIE_2018.csv;2018;3
201803;MNB;MNG AIRLINES;E;TURQUIE;0;1773,1;17731;0;0,0022;0,022;48;ASP_CIE_2018.csv;2018;3
201803;MSR;EGYPT AIR;E;EGYPTE;16799;1266,3;29462;0,054;0,0041;0,095;91;ASP_CIE_2018.csv;2018;3
201803;NAX;NORWEGIAN;E;NORVEGE;90178;1564,1;105819;0,404;0,0121;0,525;429;ASP_CIE_2018.csv;2018;3
201803;NPT;ATLANTIC AIRLINES UK;E;ROYAUME-UNI;16;1685,8;16874;0;0,0009;0,009;179;ASP_CIE_2018.csv;2018;3
201803;OMA;OMAN AIR;E;OMAN;14861;1519,7;30058;0,083;0,0085;0,168;62;ASP_CIE_2018.csv;2018;3
201803;PGT;PEGASUS;E;TURQUIE;52366;76,4;53130;0,109;0,0002;0,111;315;ASP_CIE_2018.csv;2018;3
201803;QTR;QATAR AIRWAYS;E;QATAR;66177;4647,2;112649;0,328;0,0221;0,549;285;ASP_CIE_2018.csv;2018;3
201803;RAM;ROYAL AIR MAROC;E;MAROC;156544;704,1;163585;0,285;0,0013;0,298;1324;ASP_CIE_2018.csv;2018;3
201803;REU;AIR AUSTRAL;F;FRANCE (OM);91380;1605,1;107431;0,391;0,0125;0,516;634;ASP_CIE_2018.csv;2018;3
201803;ROT;TAROM;E;ROUMANIE;13185;21,6;13401;0,024;0;0,024;144;ASP_CIE_2018.csv;2018;3
201803;RYR;RYANAIR;E;IRLANDE;653825;92,7;654752;0,712;0,0001;0,713;4034;ASP_CIE_2018.csv;2018;3
201803;SAS;SAS;E;SUEDE;56261;133,2;57593;0,079;0,0002;0,081;459;ASP_CIE_2018.csv;2018;3
201803;SDM;ROSSIYA;E;RUSSIE (FED. DE);11834;9,6;11930;0,026;0;0,026;110;ASP_CIE_2018.csv;2018;3
201803;SIA;SINGAPORE AIRLINES;E;SINGAPOUR;19089;1831,1;37400;0,205;0,0197;0,402;80;ASP_CIE_2018.csv;2018;3
201803;SRR;STAR AIR DANEMARK;E;DANEMARK;0;5292,5;52925;0;0,0031;0,031;282;ASP_CIE_2018.csv;2018;3
201803;SVA;SAUDIA;E;ARABIE SAOUDITE;26272;1817,8;44450;0,119;0,0083;0,202;124;ASP_CIE_2018.csv;2018;3
201803;SWR;SWISS;E;SUISSE;57365;512,6;62491;0,026;0,0002;0,028;513;ASP_CIE_2018.csv;2018;3
201803;TAM;TAM/BRASIL;E;BRESIL;19438;2558,8;45026;0,183;0,0241;0,424;62;ASP_CIE_2018.csv;2018;3
201803;TAP;TAP AIR PORTUGAL;E;PORTUGAL;127482;118,1;128663;0,169;0,0002;0,171;1222;ASP_CIE_2018.csv;2018;3
201803;TAR;TUNISAIR;E;TUNISIE;116028;299,8;119026;0,15;0,0004;0,154;946;ASP_CIE_2018.csv;2018;3
201803;TAY;ASL AIRLINES BELGIUM;E;BELGIQUE;2;2774,7;27749;0;0,0018;0,018;442;ASP_CIE_2018.csv;2018;3
201803;TCX;THOMAS COOK AIRL. R-U;E;ROYAUME-UNI;10364;0;10364;0,009;0;0,009;46;ASP_CIE_2018.csv;2018;3
201803;THA;THAI AIRWAYS INTL;E;THAILANDE;28030;624,8;34278;0,265;0,0059;0,324;62;ASP_CIE_2018.csv;2018;3
201803;THT;AIR TAHITI NUI;F;FRANCE (OM);34978;1093;45908;0,269;0,0093;0,362;163;ASP_CIE_2018.csv;2018;3
201803;THY;TURKISH AIRLINES;E;TURQUIE;115713;2647,4;142187;0,245;0,0058;0,303;750;ASP_CIE_2018.csv;2018;3
201803;TOM;TUI AIRWAYS;E;ROYAUME-UNI;27617;14;27757;0,026;0;0,026;164;ASP_CIE_2018.csv;2018;3
201803;TPC;AIR CALEDONIE;F;FRANCE (OM);31266;144,4;32710;0,005;0;0,005;824;ASP_CIE_2018.csv;2018;3
201803;TRA;TRANSAVIA PAYS BAS;E;PAYS-BAS;25689;1,5;25704;0,02;0;0,02;183;ASP_CIE_2018.csv;2018;3
201803;TSC;AIR TRANSAT;E;CANADA;27692;58,9;28281;0,143;0,0003;0,146;95;ASP_CIE_2018.csv;2018;3
201803;TUI;TUIFLY;E;ALLEMAGNE;10599;0;10599;0,032;0;0,032;62;ASP_CIE_2018.csv;2018;3
201803;TVF;TRANSAVIA FRANCE;F;FRANCE;452495;1,9;452514;0,707;0;0,707;2642;ASP_CIE_2018.csv;2018;3
201803;TVS;TRAVEL SERVICE / SMARTWINGS;E;TCHEQUIE;20300;0;20300;0,055;0;0,055;186;ASP_CIE_2018.csv;2018;3
201803;UAE;EMIRATES;E;EMIRATS ARABES UNIS;129404;4252,5;171929;0,663;0,0218;0,881;292;ASP_CIE_2018.csv;2018;3
201803;UAL;UNITED AIRLINES;E;ETATS-UNIS;46212;4146,5;87677;0,316;0,0282;0,598;240;ASP_CIE_2018.csv;2018;3
201803;UPS;UPS AIRLINES;E;ETATS-UNIS;0;1863,6;18636;0;0,0047;0,047;90;ASP_CIE_2018.csv;2018;3
201803;VLG;VUELING AIRLINES;E;ESPAGNE;405870;5,6;405926;0,395;0;0,395;2696;ASP_CIE_2018.csv;2018;3
201803;VOE;VOLOTEA;E;ESPAGNE;92551;0;92551;0,096;0;0,096;753;ASP_CIE_2018.csv;2018;3
201803;VTA;AIR TAHITI;F;FRANCE (OM);60779;129,1;62070;0,022;0,0001;0,023;1879;ASP_CIE_2018.csv;2018;3
201803;WOW;WOW AIR;E;ISLANDE;20118;285,2;22970;0,045;0,0006;0,051;69;ASP_CIE_2018.csv;2018;3
201803;WZZ;WIZZ AIR;E;HONGRIE;99650;0,1;99651;0,14;0;0,14;622;ASP_CIE_2018.csv;2018;3
201803;XLF;XL AIRWAYS FRANCE;F;FRANCE;60527;265;63177;0,425;0,0019;0,444;216;ASP_CIE_2018.csv;2018;3
201803;ZZE; AUTRES CIE (E);E;_ZZ_E;247396;4105,1;288447;0,687;0,0156;0,843;13498;ASP_CIE_2018.csv;2018;3
201803;ZZF; AUTRES CIE (F);F;_ZZ_F;38244;199,7;40241;0,038;0,0001;0,039;5793;ASP_CIE_2018.csv;2018;3
201804;AAF;AIGLE AZUR;F;FRANCE;169376;139;170766;0,234;0,0002;0,236;1149;ASP_CIE_2018.csv;2018;4
201804;AAL;AMERICAN AIRLINES;E;ETATS-UNIS;72913;4469,8;117611;0,494;0,0307;0,801;376;ASP_CIE_2018.csv;2018;4
201804;AAR;ASIANA AIRLINES;E;COREE DU SUD;11954;1112,2;23076;0,107;0,0099;0,206;44;ASP_CIE_2018.csv;2018;4
201804;ABR;ASL AIRLINES IRELAND;E;IRLANDE;1101;1741,9;18520;0,001;0,0013;0,014;479;ASP_CIE_2018.csv;2018;4
201804;ABW;AIRBRIDGE CARGO AIRLINES;E;RUSSIE (FED. DE);0;3850,5;38505;0;0,0115;0,115;34;ASP_CIE_2018.csv;2018;4
201804;ACA;AIR CANADA;E;CANADA;54117;2095,4;75071;0,313;0,0121;0,434;154;ASP_CIE_2018.csv;2018;4
201804;ACI;AIRCALIN;F;FRANCE (OM);30118;372,9;33847;0,11;0,0018;0,128;323;ASP_CIE_2018.csv;2018;4
201804;AEA;AIR EUROPA;E;ESPAGNE;80710;84,9;81559;0,097;0,0001;0,098;522;ASP_CIE_2018.csv;2018;4
201804;AEE;AEGEAN AIRLINES;E;GRECE;71624;123,3;72857;0,149;0,0003;0,152;510;ASP_CIE_2018.csv;2018;4
201804;AFL;AEROFLOT;E;RUSSIE (FED. DE);57668;384,1;61509;0,151;0,001;0,161;456;ASP_CIE_2018.csv;2018;4
201804;AFR;AIR FRANCE;F;FRANCE;3284675;40131,4;3685989;10,347;0,2951;13,298;22460;ASP_CIE_2018.csv;2018;4
201804;AIC;AIR INDIA;E;INDE;12681;595;18631;0,083;0,0039;0,122;60;ASP_CIE_2018.csv;2018;4
201804;AMC;AIR MALTA;E;MALTE;26823;32,2;27145;0,043;0,0001;0,044;191;ASP_CIE_2018.csv;2018;4
201804;AMX;AEROMEXICO;E;MEXIQUE;14098;708,7;21185;0,13;0,0065;0,195;60;ASP_CIE_2018.csv;2018;4
201804;ANA;ANA ALL NIPPON AIRWAYS;E;JAPON;11801;1279,3;24594;0,115;0,0124;0,239;60;ASP_CIE_2018.csv;2018;4
201804;ANE;AIR NOSTRUM;E;ESPAGNE;61352;0;61352;0,045;0;0,045;923;ASP_CIE_2018.csv;2018;4
201804;ASL;AIR SERBIA;E;SERBIE;14319;52,8;14847;0,02;0,0001;0,021;112;ASP_CIE_2018.csv;2018;4
201804;AUA;AUSTRIAN AIRLINES;E;AUTRICHE;60242;75;60992;0,057;0,0001;0,058;496;ASP_CIE_2018.csv;2018;4
201804;AUI;UKRAINE INTL AIRLINES;E;UKRAINE;18179;95,1;19130;0,037;0,0002;0,039;122;ASP_CIE_2018.csv;2018;4
201804;AZA;ALITALIA;E;ITALIE;89292;28,5;89577;0,076;0;0,076;874;ASP_CIE_2018.csv;2018;4
201804;BAW;BRITISH AIRWAYS;E;ROYAUME-UNI;232340;331,6;235656;0,178;0,0001;0,179;1863;ASP_CIE_2018.csv;2018;4
201804;BCS;EAT/EUROPEAN AIR TRANSP;E;ALLEMAGNE;0;10740,7;107407;0;0,0091;0,091;610;ASP_CIE_2018.csv;2018;4
201804;BEE;FLYBE;E;ROYAUME-UNI;81506;4,5;81551;0,051;0;0,051;1222;ASP_CIE_2018.csv;2018;4
201804;BEL;BRUSSELS AIRLINES;E;BELGIQUE;107979;23,1;108210;0,071;0;0,071;1039;ASP_CIE_2018.csv;2018;4
201804;BGA;AIRBUS TRANSPORT INTL;F;FRANCE;0;3940,4;39404;0;0,0035;0,035;225;ASP_CIE_2018.csv;2018;4
201804;BMS;BLUE AIR;E;ROUMANIE;23938;0,1;23939;0,039;0;0,039;178;ASP_CIE_2018.csv;2018;4
201804;BTI;AIR BALTIC;E;LETTONIE;19609;89,1;20500;0,034;0,0001;0,035;182;ASP_CIE_2018.csv;2018;4
201804;CCA;AIR CHINA INTL;E;CHINE;47780;4169,9;89479;0,404;0,035;0,754;196;ASP_CIE_2018.csv;2018;4
201804;CCM;AIR CORSICA;F;FRANCE;159002;176,6;160768;0,097;0,0001;0,098;1713;ASP_CIE_2018.csv;2018;4
201804;CES;CHINA EASTERN AIRLINES;E;CHINE;36880;4227,6;79156;0,339;0,0392;0,731;146;ASP_CIE_2018.csv;2018;4
201804;CFE;BA CITYFLYER;E;ROYAUME-UNI;14597;1,5;14612;0,009;0;0,009;231;ASP_CIE_2018.csv;2018;4
201804;CPA;CATHAY PACIFIC;E;HONG KONG (CHINE);24788;5027,2;75060;0,238;0,0475;0,713;114;ASP_CIE_2018.csv;2018;4
201804;CRL;CORSAIR;F;FRANCE;115087;2302,5;138112;0,76;0,0146;0,906;362;ASP_CIE_2018.csv;2018;4
201804;CSA;CSA CZECH AIRLINES;E;TCHEQUIE;29220;32,9;29549;0,025;0;0,025;252;ASP_CIE_2018.csv;2018;4
201804;CSN;CHINA SOUTHERN AIRLINES;E;CHINE;11685;1596,7;27652;0,111;0,0151;0,262;60;ASP_CIE_2018.csv;2018;4
201804;CTN;CROATIA AIRLINES;E;CROATIE;13355;19,5;13550;0,016;0;0,016;122;ASP_CIE_2018.csv;2018;4
201804;DAH;AIR ALGERIE;E;ALGERIE;234083;2343,1;257514;0,281;0,0032;0,313;1868;ASP_CIE_2018.csv;2018;4
201804;DAL;DELTA AIR LINES;E;ETATS-UNIS;146347;5865,1;204998;0,987;0,0393;1,38;654;ASP_CIE_2018.csv;2018;4
201804;DLH;LUFTHANSA;E;ALLEMAGNE;347275;1297,7;360252;0,224;0,0007;0,231;3187;ASP_CIE_2018.csv;2018;4
201804;EIN;AER LINGUS;E;IRLANDE;81069;72,6;81795;0,079;0,0001;0,08;526;ASP_CIE_2018.csv;2018;4
201804;EJU;EASYJET EUROPE;E;AUTRICHE;583436;0;583436;0,494;0;0,494;3651;ASP_CIE_2018.csv;2018;4
201804;ELY;EL AL;E;ISRAEL;42528;930,9;51837;0,136;0,0031;0,167;257;ASP_CIE_2018.csv;2018;4
201804;ENT;ENTER AIR;E;POLOGNE;35526;0,8;35534;0,069;0;0,069;256;ASP_CIE_2018.csv;2018;4
201804;ETD;ETIHAD AIRWAYS;E;EMIRATS ARABES UNIS;40863;3534,3;76206;0,215;0,0186;0,401;137;ASP_CIE_2018.csv;2018;4
201804;ETH;ETHIOPIAN AIRLINES;E;ETHIOPIE;16723;340,9;20132;0,093;0,0019;0,112;61;ASP_CIE_2018.csv;2018;4
201804;EVA;EVA AIR;E;TAIWAN;16985;1942,1;36406;0,166;0,019;0,356;60;ASP_CIE_2018.csv;2018;4
201804;EWG;EUROWINGS;E;ALLEMAGNE;73847;0;73847;0,05;0;0,05;795;ASP_CIE_2018.csv;2018;4
201804;EXS;JET2.COM;E;ROYAUME-UNI;19513;0;19513;0,019;0;0,019;139;ASP_CIE_2018.csv;2018;4
201804;EZS;EASYJET SWITZERLAND;E;SUISSE;369182;0;369182;0,337;0;0,337;2341;ASP_CIE_2018.csv;2018;4
201804;EZY;EASYJET R-U;E;ROYAUME-UNI;1181326;0;1181326;1,019;0;1,019;7673;ASP_CIE_2018.csv;2018;4
201804;FBU;FRENCH BEE;F;FRANCE;21566;648,5;28051;0,202;0,0061;0,263;60;ASP_CIE_2018.csv;2018;4
201804;FDX;FEDEX EXPRESS;E;ETATS-UNIS;0;37107,5;371075;0;0,1349;1,349;999;ASP_CIE_2018.csv;2018;4
201804;FIN;FINNAIR;E;FINLANDE;45171;243,8;47609;0,087;0,0005;0,092;342;ASP_CIE_2018.csv;2018;4
201804;FPO;ASL AIRLINES FRANCE;F;FRANCE;29649;3731,3;66962;0,056;0,0024;0,08;593;ASP_CIE_2018.csv;2018;4
201804;FWI;AIR CARAIBES;F;FRANCE (OM);144544;1431,7;158861;0,801;0,0097;0,898;975;ASP_CIE_2018.csv;2018;4
201804;GMI;GERMANIA;E;ALLEMAGNE;21747;5,4;21801;0,027;0;0,027;174;ASP_CIE_2018.csv;2018;4
201804;GUY;CAIRE - AIR GUYANE EXPRESS;F;FRANCE (OM);26612;80,6;27418;0,007;0;0,007;1402;ASP_CIE_2018.csv;2018;4
201804;HOP;AIR FRANCE HOP!;F;FRANCE;379524;0,4;379528;0,221;0;0,221;5874;ASP_CIE_2018.csv;2018;4
201804;HVN;VIETNAM AIRLINES;E;VIETNAM;23510;1681,9;40329;0,222;0,0159;0,381;86;ASP_CIE_2018.csv;2018;4
201804;IBE;IBERIA;E;ESPAGNE;62407;17,4;62581;0,065;0;0,065;396;ASP_CIE_2018.csv;2018;4
201804;IBK;NORWEGIAN AIR INTERNATIONAL;E;IRLANDE;44304;52,8;44832;0,062;0,0001;0,063;291;ASP_CIE_2018.csv;2018;4
201804;IBS;IBERIA EXPRESS;E;ESPAGNE;47938;36,4;48302;0,042;0;0,042;352;ASP_CIE_2018.csv;2018;4
201804;ICE;ICELANDAIR;E;ISLANDE;17376;54,8;17924;0,039;0,0001;0,04;110;ASP_CIE_2018.csv;2018;4
201804;JAF;TUIFLY BELGIUM;E;BELGIQUE;104277;62,1;104898;0,198;0,0001;0,199;762;ASP_CIE_2018.csv;2018;4
201804;JAI;JET AIRWAYS INDIA;E;INDE;23151;3184,3;54994;0,171;0,0232;0,403;104;ASP_CIE_2018.csv;2018;4
201804;JAL;JAPAN AIRLINES;E;JAPON;13456;1062,5;24081;0,131;0,0103;0,234;60;ASP_CIE_2018.csv;2018;4
201804;JON;JOON;F;FRANCE;242334;975,7;252091;0,355;0,0037;0,392;1474;ASP_CIE_2018.csv;2018;4
201804;KAL;KOREAN AIR;E;COREE DU SUD;21189;1958;40769;0,189;0,0174;0,363;87;ASP_CIE_2018.csv;2018;4
201804;KLC;KLM/CITYHOPPER;E;PAYS-BAS;48599;0,5;48604;0,042;0;0,042;538;ASP_CIE_2018.csv;2018;4
201804;KLM;KLM;E;PAYS-BAS;141943;152,1;143464;0,096;0,0001;0,097;1133;ASP_CIE_2018.csv;2018;4
201804;KQA;KENYA AIRWAYS;E;KENYA;9707;431,2;14019;0,055;0,0028;0,083;78;ASP_CIE_2018.csv;2018;4
201804;LBT;NOUVELAIR;E;TUNISIE;57085;5,1;57136;0,083;0;0,083;411;ASP_CIE_2018.csv;2018;4
201804;LGL;LUXAIR;E;LUXEMBOURG;17503;0;17503;0,009;0;0,009;263;ASP_CIE_2018.csv;2018;4
201804;LLP;SMALL PLANET POLOGNE;E;POLOGNE;15082;0;15082;0,037;0;0,037;100;ASP_CIE_2018.csv;2018;4
201804;LOT;LOT POLISH AIRLINES;E;POLOGNE;26300;121,8;27518;0,036;0,0002;0,038;246;ASP_CIE_2018.csv;2018;4
201804;MAC;AIR ARABIA MAROC;E;MAROC;52648;4,7;52695;0,084;0;0,084;356;ASP_CIE_2018.csv;2018;4
201804;MAU;AIR MAURITIUS;E;MAURICE;45359;1453,4;59893;0,23;0,0109;0,339;365;ASP_CIE_2018.csv;2018;4
201804;MEA;MIDDLE EAST AIRLINES;E;LIBAN;26831;472,1;31552;0,086;0,0015;0,101;126;ASP_CIE_2018.csv;2018;4
201804;MNB;MNG AIRLINES;E;TURQUIE;0;1762,2;17622;0;0,0022;0,022;48;ASP_CIE_2018.csv;2018;4
201804;MSR;EGYPT AIR;E;EGYPTE;18723;1145,1;30174;0,06;0,0037;0,097;90;ASP_CIE_2018.csv;2018;4
201804;NAX;NORWEGIAN;E;NORVEGE;122530;1298,3;135513;0,53;0,009;0,62;626;ASP_CIE_2018.csv;2018;4
201804;NPT;ATLANTIC AIRLINES UK;E;ROYAUME-UNI;0;1474,8;14748;0;0,0008;0,008;159;ASP_CIE_2018.csv;2018;4
201804;OMA;OMAN AIR;E;OMAN;14719;1285,1;27570;0,082;0,0072;0,154;60;ASP_CIE_2018.csv;2018;4
